SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLength,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.39531035499385325,0.773036491998937,1.619,5.0,0.005063549004262313,0.0011014249757863581,307200,0.15330957200058037,0.007705121002800297,Conv,36960,38016,-0.311348112016276,0.002102
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.4447723429912003,0.678237677027937,1.54,5.0,0.005115326996019576,0.001068281999323517,307200,0.13909279899962712,0.039878693998616654,Add,118752,3111360,-0.26601128504262306,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.45939982600248186,0.575389392033685,1.341,4.0,0.0033818650044850074,0.0014228799846023321,307200,0.14195198100060225,0.036101418001635466,Add,117024,3109632,-0.17779048305965262,0
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.4859989759934251,0.38806589000159875,1.235,4.0,0.014452881994657218,0.007058668998070061,1843200,0.19369773200014606,0.01040874300088035,Conv,55872,55296,-0.017066131018509623,0.00208
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.47820671500085155,0.35771001398097724,1.198,4.0,0.01914108300115913,0.007987610006239265,2230272,0.20489080200059107,0.007714879997365642,Pad,0,1728,0.02108200599468546,0
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.5069780060002813,0.3672949449974112,1.217,5.0,0.007625052996445447,0.0016988959978334606,460800,0.15147895199334016,0.016372529993532225,Conv,5760,2985984,-0.01727421602117829,0.016929
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.5003265699997428,0.2678498429595493,1.073,4.0,0.0023103880012058653,0.0005125150200910866,128000,0.13071465200482635,0.005499632999999449,Conv,92320,93888,0.08882232201722218,0.002698
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.5146757980037364,0.27636862598592415,1.171,5.0,0.002153611996618565,0.0005569040076807141,128000,0.1392404849975719,0.030741981005121488,Add,320800,8614240,0.06595431098685367,0.000155
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.5593692920083413,0.26272406900534406,1.07,4.0,0.0023742299963487312,0.0005003959522582591,128000,0.13478173500334378,0.03201491000072565,Add,317920,8611360,0.03490537396282889,0
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.5533250219959882,0.1710914570139721,0.972,4.0,0.010058293999463785,0.002635798999108374,768000,0.16416249699977925,0.008801431002211757,Conv,154560,153600,0.13258225596655393,0.002111
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.5723591869973461,0.16576171200722456,0.98,4.0,0.008806710997305345,0.0027162469923496246,768000,0.1695358529977966,0.021048538001195993,Conv,9600,8297280,0.11887783597194357,0
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.5834041230045841,0.07687310402980074,0.949,4.0,0.0030478959961328655,0.000896426965482533,256000,0.1352488619959331,0.019197373003407847,Conv,307520,310080,0.1967215079421294,0.017014
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.6039832620008383,0.07129285804694518,0.888,4.0,0.011072455999965314,0.0038256209809333086,1024000,0.16535231599846156,0.011216783997952007,Conv,409600,409600,0.18172261492873076,0.002731
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.6003219580015866,0.08315210201544687,0.9,4.0,0.012084379995940253,0.0033942669979296625,1024000,0.16971643699798733,0.004347257003246341,BatchNormalization,5120,3840,0.17352467495948076,0.000142
sequential-global_average_pooling2d-Mean_0,0.5867785940063186,0.007128760975319892,0.67,4.0,0.002200046001235023,0.0002282719942741096,40960,0.1264802959994995,0.003329094994114712,GlobalAveragePool,0,35840,0.26309137999487575,0
sequential-dense-MatMul_0,0.5870295510030701,0.026634723006282,0.791,4.0,0.0007421490008709952,8.153897942975163e-05,32,0.12608366800122894,0.0021986369902151637,MatMul,1280,1280,0.24333446096716216,0.002041
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLength,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.558866475999821,0,0,0,0,0,0,0,0,,,,0.2997620559981442,
NO_SPLIT,0,1.862911288975738,2.72,5.0,0,0.008514470013324171,2457600,0.22324797000328545,0,,,,-1.0042827569777728,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.041612091998104006,1.6423470950103365,2.696,6.0,0.052122152999800164,0.022988401993643492,6553600,0.4299111459986307,0.04684294199978467,Conv,896,864,-0.8253306550104753,0
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.08430212700477568,1.2424182150280103,2.2,5.0,0.0526288020046195,0.022403098992072046,6553600,0.433190989002469,0.04119190700293984,Conv,320,9312,-0.4680918100348208,0.021072
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.09598023100261344,1.62390777800465,2.454,6.0,0.030971460000728257,0.01116600597742945,3276800,0.2627189890044974,0.0183942930016201,Conv,528,608,-0.8612594770092983,0
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.11836015999870142,1.4991382349980995,2.809,6.0,0.11719507799716666,0.06454629200743511,19660800,1.1604843870009063,0.032922280006459914,Conv,1536,1536,-0.7588698629988357,0.034945
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,0.11525392499606824,1.5083834499819204,2.775,6.0,0.13673268999991706,0.06594125099945813,19660800,1.2050851690000854,0.029444666994095314,BatchNormalization,384,288,-0.7650088429800235,0.007757
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,0.13135744700412033,0.9990904899896123,2.349,5.0,0.14545290100068087,0.06761252199066803,20155392,1.17013172100269,0.04460167700017337,Pad,0,288,-0.2718194049957674,0
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.16934877799940296,0.8667902299785055,1.822,5.0,0.05477155699918512,0.017158169008325785,4915200,0.37331441399874166,0.058196051002596505,Conv,960,82944,-0.1775104759799433,0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.16377941399696283,1.3669184889877215,2.254,5.0,0.017231001002073754,0.004314029996749014,1228800,0.18142777899629436,0.009981648006942123,Conv,2328,2592,-0.6720693709867192,0.016725
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.2508550739948987,1.2597774919704534,2.066,6.0,0.012501518001954537,0.004354069009423256,1228800,0.18415732299763476,0.06117338300100528,Add,8952,233232,-0.6520040339673869,0.01319
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.23008690500137163,1.0376314999884926,2.01,5.0,0.05357028200523928,0.024745118047576398,7372800,0.4543140620007762,0.011918545998923946,Conv,3600,3456,-0.40908987299189903,0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.24035720900428714,1.0521738459938206,2.084,5.0,0.06020654799795011,0.026591919013299048,7746048,0.49491614800354,0.014346314994327258,Pad,0,432,-0.43390252300014254,0.047316
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.2562362079988816,1.0634966309880838,1.919,6.0,0.023532851002528332,0.006338117993436754,1843200,0.22049999700539047,0.025302669004304335,Conv,1440,186624,-0.4611043069890002,0.003937
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.25884014599432703,1.042644574015867,1.927,5.0,0.006345884001348168,0.0014491669717244804,409600,0.1474314970037085,0.006375037999532651,Conv,4640,5040,-0.4428561880122288,0
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.2846678309942945,0.5738833390059881,1.425,5.0,0.005117214001074899,0.0014350530109368265,409600,0.14315221199649386,0.03247540900338208,Add,15008,358592,7.736199768260121e-05,0
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.31630498999584233,0.8832571880193427,1.736,4.0,0.00812629299616674,0.0013807950308546424,409600,0.14623732600011863,0.03496241300308611,Add,14432,358016,-0.34093364601721987,0.0054
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.3171831149957143,0.4699381969985552,1.397,5.0,0.021034678000432905,0.008828377991449088,2457600,0.21748519300308544,0.006357853002555203,Conv,6336,6144,0.07150722000369569,0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.31197344699467067,0.95692941499874,1.828,5.0,0.02852295599586796,0.009331512032076716,2709504,0.2185206680005649,0.007039614996756427,Pad,0,576,-0.41027432999544544,0.040221
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.3192772030015476,0.5600897300173528,1.357,5.0,0.00970451500324998,0.0021247969707474113,614400,0.15070423699944513,0.01341993200185243,Conv,1920,331776,-0.02073840102093527,0.007781
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.303475298002013,0.5649525639601052,1.421,5.0,0.002783467003609985,0.0008439259836450219,204800,0.15483154699904844,0.003834367002127692,Conv,12352,12864,-0.009799329964153003,0.000834
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.31983307299378794,0.5684769409708679,1.336,5.0,0.002339380000194069,0.0007614429923705757,204800,0.14086285200028215,0.0245434300013585,Add,54592,1386112,-0.029681481966690626,0
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.33125133700377773,0.47068781801499426,1.347,4.0,0.002387382999586407,0.000765918055549264,204800,0.14589686300314497,0.023740222000924405,Add,53440,1384960,0.056689376979193185,0.00523
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.4196784270097851,0.7566466910066083,1.512,4.0,0.003012950000993442,0.0007645799778401852,204800,0.1350739240006078,0.024596969000413083,Add,53440,1384960,-0.3176965860184282,0.004588
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.4147932560008485,0.3767825170070864,1.197,5.0,0.012175550000392832,0.004548252036329359,1228800,0.17640439800015884,0.006419007993827108,Conv,24960,24576,0.06705275899003027,0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.423717861995101,0.6727544749737717,1.482,5.0,0.012453899995307438,0.004544636991340667,1228800,0.18031931300356518,0.021384810002928134,Conv,3840,1328256,-0.2378438049709075,0.021643
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.40929112800222356,0.3701972290291451,1.192,4.0,0.004351001000031829,0.0011687370133586228,307200,0.13833680699463002,0.010191611996560823,Conv,36960,38016,0.07914017496659653,0.002102
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.4196025219935109,0.5569500660058111,1.362,4.0,0.004480799994780682,0.0012233509914949536,307200,0.13590516600379487,0.03719103700132109,Add,118752,3111360,-0.1179240560013568,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.461645095005224,0.4837700439966284,1.345,5.0,0.0032544339992455207,0.0011472139740362763,307200,0.1505924570010393,0.03547638999589253,Add,117024,3109632,-0.08678660700388718,0
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.47225813600380206,0.4197247760021128,1.371,4.0,0.019688853004481643,0.006633188982959837,1843200,0.18959708700276678,0.006779185998311732,Conv,55872,55296,-0.03335438000794966,0.00208
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.4634870439986116,0.2521243939991109,1.046,4.0,0.01979816999664763,0.008328289957717061,2230272,0.21824072200251976,0.007944650998979341,Pad,0,1728,0.14301709400024265,0
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.4876671929960139,0.27604497503489256,1.163,4.0,0.005774078999820631,0.0016322790179401636,460800,0.14649126199947204,0.013954934998764656,Conv,5760,2985984,0.09491636396705871,0.016929
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.4966438640039996,0.37428067199653015,1.234,5.0,0.0021538989967666566,0.0005276740412227809,128000,0.14007206200039946,0.005445614995551296,Conv,92320,93888,-0.012296004002564587,0.002698
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.5315842290001456,0.18620870099402964,1.06,4.0,0.0019098550037597306,0.000584728957619518,128000,0.13503514000331052,0.036029283997777384,Add,320800,8614240,0.14083560200378997,0.000155
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.5562264170002891,0.2704060669639148,1.069,4.0,0.0020980889967177063,0.0005224969936534762,128000,0.14027392800198868,0.03185509100876516,Add,317920,8611360,0.031996048033761326,0
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.5815197720003198,0.17735528602497652,0.998,4.0,0.007662654003070202,0.002755924011580646,768000,0.15599480800301535,0.008756757000810467,Conv,154560,153600,0.09975347397266887,0.002111
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.6173880550049944,0.13173972797812894,0.926,3.0,0.009082148004381452,0.0028418800211511552,768000,0.16342548200191231,0.025037439998413902,Conv,9600,8297280,0.10950074901484186,0
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.629122146005102,0.16803843702655286,1.005,4.0,0.0032615390009596013,0.001003484008833766,256000,0.13870482700440334,0.01880324100056896,Conv,307520,310080,0.06146794896631036,0.017014
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.6150575409992598,0.08102857798803598,0.85,4.0,0.012724922002234962,0.0037195300101302564,1024000,0.16361233999487013,0.01132152399077313,Conv,409600,409600,0.1625424130106694,0.002731
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.6244652089953888,0.03084541199496016,0.922,4.0,0.012649109994526953,0.0036836789804510772,1024000,0.16922327499923995,0.00434936899546301,BatchNormalization,5120,3840,0.2033179110076162,0.000142
sequential-global_average_pooling2d-Mean_0,0.5893930329984869,0.028653496992774308,0.826,4.0,0.002499451999028679,0.0002672320115379989,40960,0.1332761089943233,0.003561712997907307,GlobalAveragePool,0,35840,0.240582002006704,0
sequential-dense-MatMul_0,0.6005974619984045,0.028346261999104172,0.838,3.0,0.0007422770067933016,7.874896982684731e-05,32,0.1387349409997114,0.002465243000187911,MatMul,1280,1280,0.22968480800045654,0.002041
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLength,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.5784404650039505,0,0,0,0,0,0,0,0,,,,0.2876019010072923,
NO_SPLIT,0,1.2729894979856908,2.296,5.0,0,0.00878318102331832,2457600,0.21525165099592414,0,,,,-0.406947131974448,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.03850271900591906,1.5501390809658915,2.53,6.0,0.049898933997610584,0.022831043985206634,6553600,0.4268734579964075,0.02863592199719278,Conv,896,864,-0.7225994339605677,0
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.07100222600274719,1.0693433670094237,1.791,5.0,0.0526782090018969,0.022722184017766267,6553600,0.4323282900004415,0.04435952299536439,Conv,320,9312,-0.274303227000928,0.021072
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.07607258899952285,1.4658674279926345,2.383,6.0,0.031892436993075535,0.011861412029247731,3276800,0.27879436999501195,0.02315638600703096,Conv,528,608,-0.6758976509809145,0
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.10379765099787619,1.0020466140122153,2.31,5.0,0.12440402200445533,0.06495466397609562,19660800,1.1881168899999466,0.039387882003211416,Conv,1536,1536,-0.23980189899884863,0.034945
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,0.11037900301016634,0.9052732620039023,2.222,6.0,0.13192407700262265,0.06667105597443879,19660800,1.2664738500025123,0.029271762003190815,BatchNormalization,384,288,-0.14960989900282584,0.007757
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,0.1341508750047069,1.3011223379871808,2.666,6.0,0.13793151199934073,0.06748343998333439,20155392,1.2287310429965146,0.04459447900444502,Pad,0,288,-0.5692308469806449,0
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.16668644900346408,1.3494798890314996,2.28,5.0,0.051808821997838095,0.017117700015660375,4915200,0.3527362310051103,0.05655545900663128,Conv,960,82944,-0.6501239720237209,0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.1679543209975236,0.9586963609908707,1.724,5.0,0.017345440995995887,0.004552622966002673,1228800,0.17731725100020412,0.012801151002349798,Conv,2328,2592,-0.2606083159771515,0.016725
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.2347742579950136,1.2744290909613483,2.1,5.0,0.013322040002094582,0.004296598024666309,1228800,0.1916046179976547,0.059354414996050764,Add,8952,233232,-0.643160982945119,0.01319
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.22569329399993876,0.6401859770412557,1.611,5.0,0.057870019001711626,0.02649737597675994,7372800,0.4634289139939938,0.011024389998055995,Conv,3600,3456,0.00016309497004840523,0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.23985380699741654,1.1401239070110023,2.162,6.0,0.06745139299891889,0.02774405595846474,7746048,0.5040209209983004,0.014752510003745556,Pad,0,432,-0.513935347997176,0.047316
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.28759711400198285,0.6602387489983812,1.538,6.0,0.025727938002091832,0.006619167979806662,1843200,0.20811398499790812,0.0228534919951926,Conv,1440,186624,-0.0817934969891212,0.003937
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.26740074699773686,0.678797516040504,1.529,5.0,0.007252105999214109,0.001498088997323066,409600,0.1499567520004348,0.00558901500335196,Conv,4640,5040,-0.08015589702699799,0
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.3036107119987719,0.5787439449923113,1.486,4.0,0.006810931001382414,0.001710924960207194,409600,0.16936664700187976,0.038039399005356245,Add,15008,358592,-0.016312290979840327,0
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.3179371860023821,0.961142978980206,1.789,5.0,0.004949175003275741,0.0014367039548233151,409600,0.15420486799848732,0.03736173300421797,Add,14432,358016,-0.4130377989713452,0.0054
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.32293359500181396,0.47122827399289235,1.38,4.0,0.02168936799716903,0.009727186989039183,2457600,0.21372415299993008,0.006377789992257021,Conv,6336,6144,0.07188049701653654,0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.3505554840012337,0.9456743470509537,1.88,6.0,0.02789658999972744,0.009836968965828419,2709504,0.2236790819952148,0.006667084991931915,Pad,0,576,-0.4301874650409445,0.040221
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.34259732700593304,0.8731215479783714,1.704,5.0,0.0074280510016251355,0.0021588189993053675,614400,0.15861324700381374,0.013172113001928665,Conv,1920,331776,-0.3496765089730616,0.007781
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.3378747239985387,0.5740030640154146,1.162,5.0,0.005351051004254259,0.0008137660333886743,204800,0.12979037199693266,0.004803853997145779,Conv,12352,12864,-0.0458354220027104,0.000834
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.3489101870000013,0.5856279110303149,1.154,4.0,0.003507182998873759,0.0008154120296239853,204800,0.12694008599646622,0.024609066007542424,Add,54592,1386112,-0.06849573201907333,0
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.37859515400487,0.3773756320006214,1.278,5.0,0.0024577540025347844,0.0008267810335382819,204800,0.1414190469949972,0.023768576997099444,Add,53440,1384960,0.11007158000575146,0.00523
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.40009350499894936,0.6651097250287421,1.5,4.0,0.003254817995184567,0.0007837929879315197,204800,0.1426526119976188,0.024625355006719474,Add,53440,1384960,-0.1991608640164486,0.004588
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.4023569140044856,0.47183522500563413,1.335,4.0,0.011880975995154586,0.004373556992504746,1228800,0.17049156699795276,0.006239352005650289,Conv,24960,24576,-0.00814977299887687,0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.40024519299913663,0.4625133670051582,1.359,5.0,0.01588136699865572,0.004409583983942866,1228800,0.16756966200046008,0.023150049994001165,Conv,3840,1328256,0.003283806006947998,0.021643
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.4030008820045623,0.7569548260071315,1.545,5.0,0.0054052289997343905,0.0012299130321480334,307200,0.1412796160002472,0.006653163996816147,Conv,36960,38016,-0.29391334200045094,0.002102
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.4561755009999615,0.6686203010031022,1.566,4.0,0.005622680997475982,0.0011046319850720465,307200,0.15898017799918307,0.03876324500015471,Add,118752,3111360,-0.2587534359918209,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.4647290780048934,0.5611919830553234,1.363,4.0,0.005138495995197445,0.0011171000078320503,307200,0.14015255300182616,0.03593907200411195,Add,117024,3109632,-0.1598786950489739,0
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.47326582400273765,0.3724844180396758,1.258,4.0,0.015524581001955085,0.006601330998819321,1843200,0.20005697700253222,0.00788669799658237,Conv,55872,55296,0.0202921239688294,0.00208
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.4902402070001699,0.2615077850059606,1.055,5.0,0.02416469300078461,0.007831415045075119,2230272,0.22566615799587453,0.007339532996411435,Pad,0,1728,0.11429437400511233,0
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.4983189449994825,0.37538004701491445,1.199,5.0,0.0069362180001917295,0.00162222096696496,460800,0.1532497170046554,0.014092510995396879,Conv,5760,2985984,-0.007656626003154088,0.016929
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.4849791769956937,0.18578689300920814,0.956,4.0,0.0020900239978800528,0.000535069964826107,128000,0.13464501399721485,0.008099668004433624,Conv,92320,93888,0.195276296006341,0.002698
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.5148446650055121,0.2771559649845585,1.173,4.0,0.001809114997740835,0.0005136530380696058,128000,0.13477945199701935,0.041978540997661185,Add,320800,8614240,0.07404173602117226,0.000155
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.5451397430006182,0.09060608799336478,0.934,4.0,0.0017847609997261316,0.0005039580282755196,128000,0.14904790699802106,0.03315502899204148,Add,317920,8611360,0.23029653501725988,0
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.549059873999795,0.17051507503492758,1.016,4.0,0.010965793997456785,0.0025645490386523306,768000,0.16474696200020844,0.008923676003178116,Conv,154560,153600,0.14646741697652033,0.002111
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.591862487999606,0.1745152710354887,1.029,4.0,0.011692455002048519,0.0026157870306633413,768000,0.1670622129968251,0.02441107299819123,Conv,9600,8297280,0.0996646069761482,0
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.6162915460008662,0.08995744795538485,0.973,4.0,0.0046446150008705445,0.0010227219900116324,256000,0.1345944509957917,0.01688349700270919,Conv,307520,310080,0.15979337205499178,0.017014
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.6093660810001893,0.07551237003644928,0.902,4.0,0.012639253996894695,0.0034283309942111373,1024000,0.17427444500208367,0.011225710994040128,Conv,409600,409600,0.18116391497460427,0.002731
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.6315681459964253,0.06710521096829325,0.804,3.0,0.012068920994352084,0.003555306000635028,1024000,0.17141302300296957,0.004415707997395657,BatchNormalization,5120,3840,0.1673690090465243,0.000142
sequential-global_average_pooling2d-Mean_0,0.6165262460053782,0.03029304399387911,0.9,4.0,0.0021713719979743473,0.00023036100901663303,40960,0.13138341200101422,0.002936531003797427,GlobalAveragePool,0,35840,0.21922307601198554,0
sequential-dense-MatMul_0,0.6279248939899844,0.02876798703800887,0.789,3.0,0.0007114270047168247,9.101000614464283e-05,32,0.12549540599866305,0.002187949008657597,MatMul,1280,1280,0.20934948498324957,0.002041
