SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.1437615070026368,0.6622703289976926,1.701,5.0,0.07622329200239619,0.0249831799956155,7746048,0.2554534159935429,0.020904630997392815,Pad,0,432,-0.30458875901967986,0.018912
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.13929905099212192,0.6634861939965049,1.369,4.0,0.013886035005270969,0.006053486999007873,1843200,0.1629046290036058,0.00809953099815175,Conv,1440,186624,-0.3013421680079773,0.0
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.137193609996757,0.5678415450020111,1.406,5.0,0.003814753996266518,0.0016341089940397069,409600,0.09443120699870633,0.004674821000662632,Conv,4640,5040,-0.20359207801811863,0.001784
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.14274054799898295,0.5716644819985959,1.397,4.0,0.002546397998230532,0.0015084300030139275,409600,0.11493437099852599,0.006822367991844658,Add,15008,358592,-0.21296195301692933,0.005581
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.15075237899873173,0.982489630994678,1.827,4.0,0.0021365619977586903,0.0014899270026944578,409600,0.12152789899846539,0.005669622005370911,Add,14432,358016,-0.6317989330127602,0.0043
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.13950462900538696,0.46153067799605196,1.366,5.0,0.011763531001633964,0.008417129996814765,2457600,0.17984631800209172,0.011739740999473725,Conv,6336,6144,-0.09959223002078943,0.0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.14236273400456412,0.46725644300022395,1.397,5.0,0.013500067994755227,0.00907969399850117,2709504,0.19406934799917508,0.008567835000576451,Pad,0,576,-0.10817610002413858,0.00801
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.15705421199527336,0.5650578090062481,1.318,4.0,0.004195613000774756,0.0019778999994741753,614400,0.116247662997921,0.004198818998702336,Conv,1920,331776,-0.220668944020872,0.0
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.1268877659967984,0.5657848050032044,1.31,4.0,0.0013474450024659745,0.0007834729985916056,204800,0.10926549700525356,0.0029188949993113056,Conv,12352,12864,-0.1912294940193533,0.000629
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.16273021100641927,0.3787641969975084,1.237,4.0,0.0012721349994535558,0.0007338820068980567,204800,0.10454292100621387,0.00643936399865197,Add,54592,1386112,-0.04005133102327818,0.004284
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.14121615500334883,0.47637544899771456,1.262,4.0,0.0010314769970136695,0.0007789209994371049,204800,0.1088696059960057,0.00436078300117515,Add,53440,1384960,-0.1161485270204139,0.003562
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.1444059009954799,0.3980607350022183,1.212,5.0,0.0011977440008195117,0.0007484140005544759,204800,0.1029032219958026,0.005279289995087311,Add,53440,1384960,-0.04102355901704868,0.003514
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.17198977500083856,0.4636445670039393,1.322,4.0,0.006722566002281383,0.004192746004264336,1228800,0.1437473349942593,0.004747662991576362,Conv,24960,24576,-0.13419126502412837,0.0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.14982425199559657,0.36398634999932256,1.07,4.0,0.0064002660001278855,0.0040953850038931705,1228800,0.14952769699448254,0.004790908002178185,Conv,3840,1328256,-0.012367525014269631,0.001424
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.15403890400193632,0.6710641740064602,1.42,4.0,0.0019477059977361932,0.0010932610020972788,307200,0.11959415500314208,0.005173270001250785,Conv,36960,38016,-0.32366000102774706,0.000573
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.14578122999955667,0.3758914809950511,1.194,4.0,0.0013921509962528944,0.001114193997636903,307200,0.126194457996462,0.011382065997167956,Add,118752,3111360,-0.020229634013958275,0.010708
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.1902502410011948,0.3755568240012508,1.071,4.0,0.0020034709959873,0.0010125050030183047,307200,0.12167180600226857,0.008973501004220452,Add,117024,3109632,-0.0643639880217961,0.007712
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.20636723199277185,0.42743118399812374,1.309,4.0,0.009728487995744217,0.006162786005006637,1843200,0.16263997300120536,0.006824050993600395,Conv,55872,55296,-0.1323553390102461,0.0
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.17025327200099127,0.3638767669981462,1.198,4.0,0.01174550199357327,0.0077473619967349805,2230272,0.17498383899510372,0.007752045996312518,Pad,0,1728,-0.032686962018487975,0.010323
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.20642047199362423,0.2613732120007626,1.001,4.0,0.003724827001860831,0.0015307909998227842,460800,0.1199176840018481,0.0031777749973116443,Conv,5760,2985984,0.03364939298626268,0.0
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.2151820580038475,0.26088841200544266,0.955,4.0,0.0010820259994943626,0.0004812359984498471,128000,0.1106517449952662,0.0029030069999862462,Conv,92320,93888,0.025372606971359346,0.000433
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.21797199400316458,0.2764369699943927,1.009,4.0,0.0009154610015684739,0.0004894220037385821,128000,0.10935930700361496,0.007551973998488393,Add,320800,8614240,0.0070341129830922,0.007083
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.22774709199438803,0.17264846499892883,0.98,4.0,0.0009150859987130389,0.0005004390040994622,128000,0.0973197959974641,0.005481314001372084,Add,317920,8611360,0.10104751998733263,0.005477
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.18527904900111025,0.17919188500673044,0.991,4.0,0.0035451099975034595,0.0025217899965355173,768000,0.12119855399942026,0.004735079004603904,Conv,154560,153600,0.1369721429728088,0.0
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.16901324700302212,0.09742569000081858,0.981,4.0,0.005098398003610782,0.0025816790002863854,768000,0.1427023489959538,0.003013241002918221,Conv,9600,8297280,0.2350041399768088,0.002558
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.24135718600155087,0.17292202600219753,0.897,3.0,0.0017629959984333254,0.0008729239998501725,256000,0.11333411599480314,0.007342459000938106,Conv,307520,310080,0.0871638649769011,0.000489
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.2473035719958716,0.0789207239940879,0.842,4.0,0.004686815998866223,0.0034651460009627044,1024000,0.1523876509963884,0.00783487300213892,Conv,409600,409600,0.17521878099069,0.004876
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.18762337100633886,0.028372116001264658,0.837,4.0,0.004143886995734647,0.0033658929969533347,1024000,0.13693765999778407,0.002401566998742055,BatchNormalization,5120,3840,0.285447589973046,0.0
sequential-global_average_pooling2d-Mean_0,0.24847280399262672,0.030700091003382113,0.829,4.0,0.0011585109969018959,0.00022030199761502445,40960,0.11368232699896907,0.001943280003615655,GlobalAveragePool,0,35840,0.22227018198464066,0.006412
sequential-dense-MatMul_0,0.2503154719961458,0.028915317998325918,0.872,3.0,0.0003432910016272217,7.93330036685802e-05,32,0.09271915499994066,0.0015009739945526235,MatMul,1280,1280,0.2222122869861778,0
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.17889352700149175,0,0,0,0,0,0,0,0,,,,0.32076078897807747,
NO_SPLIT,0,1.8657890790054807,2.753,6.0,0,0.00805923299776623,2457600,0.18169021199719282,0,,,,-1.3661347630259115,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.03265901499980828,1.640885275999608,2.656,6.0,0.05304486100067152,0.02195231999940006,6553600,0.23050608800258487,0.020326726997154765,Conv,896,864,-1.173889975019847,0.006255
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.03075158899446251,1.5653547600013553,2.564,6.0,0.056401636997179594,0.022418503001972567,6553600,0.23207849400205305,0.01940115600154968,Conv,320,9312,-1.0964520330162486,0.006429
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.026790154006448574,1.255304498001351,2.146,5.0,0.01992689500184497,0.011080224001489114,3276800,0.21288213400112,0.014856633002636954,Conv,528,608,-0.7824403360282304,0.009087
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.09640141599811614,0.9966123630001675,2.271,5.0,0.3293416279993835,0.0643623759970069,19660800,0.4636517350008944,0.06952406999334926,Conv,1536,1536,-0.5933594630187145,0.003602
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,0.09687565700005507,1.0524951990009868,2.357,6.0,0.2781801099990844,0.0670507329996326,19660800,0.5190478649965371,0.041240220998588484,BatchNormalization,384,288,-0.6497165400214726,0.0
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,0.10452874199836515,0.9976422000036109,2.286,6.0,0.3129370349997771,0.06837995000387309,20155392,0.5509317190008005,0.07462427200516686,Pad,0,288,-0.6025166260224069,0.077804
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.11078433499642415,1.4605764809966786,2.438,6.0,0.03471105400240049,0.018010890002187807,4915200,0.22317748399655102,0.02815047100011725,Conv,960,82944,-1.0717065000135335,0.0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.09364577999804169,0.9637711830000626,1.79,5.0,0.008523990996764041,0.0046028560027480125,1228800,0.14443329599453136,0.010931055003311485,Conv,2328,2592,-0.5577626470185351,0.004219
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.11553880000428762,0.9594188330011093,1.871,5.0,0.00770574199850671,0.00443026699940674,1228800,0.17590704299800564,0.013910607005527709,Add,8952,233232,-0.5753033170258277,0.015715
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.1327691490005236,0.7408087179937866,1.658,5.0,0.07402933900448261,0.025500973999442067,7372800,0.2304646509946906,0.01373830499505857,Conv,3600,3456,-0.37392355101474095,0.0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.1195190479993471,0.9435249359958107,2.047,5.0,0.07647279799857643,0.025882690002617892,7746048,0.2583417770001688,0.018889122999098618,Pad,0,432,-0.5633896680155885,0.018912
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.13815812100074254,0.6579590080000344,1.519,5.0,0.014526963997923303,0.006730886998411734,1843200,0.17946853500325233,0.00822979900840437,Conv,1440,186624,-0.2964628130212077,0.0
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.12643018499511527,0.7516199800011236,1.584,4.0,0.0033649020042503253,0.001535909999802243,409600,0.12959475900424877,0.004782728006830439,Conv,4640,5040,-0.37839584901666967,0.001784
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.14096895900001982,0.6733308129987563,1.54,4.0,0.002555806997406762,0.0014312890052678995,409600,0.11172068199812202,0.009920841002895031,Add,15008,358592,-0.3146454560192069,0.005581
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.14404621200083056,0.7897289699976682,1.553,5.0,0.0025970860006054863,0.0015277749989763834,409600,0.11876291000226047,0.0061148749955464154,Add,14432,358016,-0.4341208660189295,0.0043
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.13503711899829796,0.5691154509986518,1.353,5.0,0.01112777199887205,0.010116557001310866,2457600,0.17990445000032196,0.0069785919986316,Conv,6336,6144,-0.20449825401738053,0.0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.15520156000275165,0.8559427590007544,1.62,5.0,0.014596296998206526,0.010137444995052647,2709504,0.19224414800555678,0.007224453998787794,Pad,0,576,-0.5114900030239369,0.00801
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.15298936299950583,0.5834624490016722,1.418,5.0,0.00493291400198359,0.00244442999974126,614400,0.12660267699538963,0.006667121000646148,Conv,1920,331776,-0.23679749602160882,0.0
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.12686732299334835,0.4666695370033267,1.264,4.0,0.001251116998901125,0.0007587340005557053,204800,0.11030383199977223,0.0028608600041479804,Conv,12352,12864,-0.09388254401710583,0.000629
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.16191701499337796,0.5665794539963827,1.353,4.0,0.0012346980001893826,0.0007950719955260865,204800,0.11398705500323558,0.0065212209956371225,Add,54592,1386112,-0.2288421530101914,0.004284
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.14763258500170195,0.46967415399558377,1.352,5.0,0.0011079239993705414,0.0007830500035197474,204800,0.11252319999766769,0.0053825619907001965,Add,53440,1384960,-0.1176524230177165,0.003562
